0,1,2,3
14.73,39.52,1017.01,74.21
11.62,43.48,1016.66,76.32
18.24,58.46,1017.38,86.92
13.64,43.71,1024.41,84.46
22.89,48.98,1014.55,48.21
24.65,63.86,1018.37,56.15
26.75,64.79,1017.79,54.31
23.09,63.76,1009.82,72.36
30.2,56.9,1006.89,42.69
13.45,45.87,1008.42,87.74
23.27,65.48,1019.05,61.36
15.07,50.88,1014.33,100.12
30.75,73.5,1011.02,54.76
25.42,69.71,1009.29,82.5
5.64,40.62,1015.76,85.98
29.84,58.9,1005.24,56.18
29.35,68.51,1007.63,70.67
13.51,39.31,1012.18,75.19
12.31,41.06,1021.19,74.38
14.09,44.84,1023.65,94.29
27.28,47.93,1003.46,59.22
18.32,47.83,1005.06,87.21
27.3,57.19,1008.08,63.48
13.72,45.01,1014.07,77.0
14.12,39.52,1016.79,75.89
17.94,62.1,1019.81,82.65
27.27,67.9,1006.36,62.12
25.72,74.67,1016.64,75.93
23.25,63.86,1017.82,59.64
20.65,41.67,1012.76,45.27
21.75,45.09,1014.15,44.84
21.38,65.12,1015.73,68.02
11.44,41.39,1019.59,79.95
8.47,40.46,1019.87,78.19
13.83,42.86,1030.77,75.09
17.77,43.72,1009.01,77.7
16.53,53.29,1018.64,87.47
24.17,71.58,1010.16,89.96
23.4,49.16,1002.85,69.82
8.03,37.8,1020.47,60.67
7.5,38.06,1021.96,83.45
29.14,61.5,1009.64,39.95
23.68,51.3,1011.86,71.24
17.9,52.08,1006.41,100.09
29.56,52.84,1006.09,42.17
22.63,70.47,1008.0,82.27
12.78,44.6,1013.64,77.56
26.52,65.06,1013.4,51.78
25.15,62.91,1012.23,48.22
20.73,69.94,1009.9,82.12
24.31,65.94,1011.5,61.61
19.13,58.66,1013.32,74.86
14.69,54.3,1018.01,73.4
20.88,47.45,1007.5,76.21
19.54,50.66,1014.7,84.53
20.86,67.25,1017.45,81.45
23.2,73.17,1012.0,89.92
10.46,41.26,1020.65,92.24
29.45,64.96,1005.52,59.92
10.02,42.44,1014.57,99.16
14.29,37.85,1009.98,92.81
13.77,43.13,1016.63,62.13
23.24,68.31,1009.71,80.8
26.71,70.4,1007.59,82.63
12.73,44.34,1015.11,93.55
17.89,44.6,1014.48,42.51
30.51,59.57,1011.08,61.94
27.09,49.3,1003.93,61.0
17.12,58.95,1016.74,90.41
10.37,37.83,1006.5,90.99
10.48,39.58,1011.81,88.86
18.32,65.94,1012.74,86.77
21.94,56.85,1011.01,77.72
32.23,69.13,1000.61,55.1
19.13,40.79,1004.47,91.7
30.58,70.04,1010.4,48.16
23.43,54.42,1013.58,70.99
16.63,39.16,1005.85,72.02
13.34,40.8,1026.56,64.85
26.44,59.15,1013.35,60.71
27.09,73.5,1011.34,76.06
8.61,43.8,1021.9,74.35
22.01,49.39,1019.6,75.8
28.55,69.84,1003.38,67.26
18.74,44.34,1019.4,55.16
16.8,56.03,1020.65,85.26
17.36,43.96,1013.02,79.59
16.58,41.93,1022.36,45.24
10.34,41.46,1017.75,89.73
4.62,38.44,1016.09,73.14
18.06,65.48,1018.79,77.95
17.47,58.59,1014.03,97.13
25.33,73.21,1002.19,97.24
25.31,65.48,1018.31,55.57
13.85,45.08,1024.86,83.85
10.6,41.17,1018.38,87.92
24.49,65.06,1014.07,63.32
18.0,52.08,1003.07,100.09
27.14,71.32,1007.8,87.99
17.68,45.17,1017.5,77.57
23.13,61.47,1008.96,85.5
10.87,38.38,1020.85,69.78
29.46,49.3,1003.88,54.1
27.35,60.75,1008.98,67.56
13.3,50.59,1019.38,92.96
19.85,56.53,1020.57,74.05
16.46,61.27,1020.02,74.54
24.42,63.31,1012.64,71.8
29.03,69.51,1009.8,47.04
19.07,44.63,1020.23,44.93
8.35,43.52,1022.78,97.34
23.96,51.3,1011.81,71.81
15.47,44.9,1021.59,81.74
6.9,40.62,1018.48,78.84
16.73,54.3,1017.96,59.44
14.44,41.2,1015.96,81.97
21.8,51.3,1012.07,89.51
23.49,49.3,1003.35,77.96
32.21,68.14,1003.34,62.44
31.07,64.96,1005.2,58.93
25.28,49.5,1013.95,52.79
20.76,44.58,1017.09,57.47
29.51,75.6,1017.92,50.61
18.19,43.96,1011.87,79.68
25.88,74.67,1016.66,81.09
16.34,36.99,1006.99,90.06
29.7,57.35,1005.63,57.35
15.52,42.86,1015.09,83.48
24.41,52.3,1006.28,70.33
24.81,63.94,1018.76,44.51
23.14,62.26,1011.87,66.44
21.53,52.84,1005.06,88.22
24.42,57.32,1011.46,55.92
16.0,42.86,1013.88,81.74
19.08,41.1,1001.96,62.77
12.82,43.5,1022.38,84.32
22.91,60.07,1016.03,59.72
17.98,60.1,1009.61,84.11
26.52,63.94,1018.23,42.41
23.89,65.18,1012.46,78.29
23.57,63.91,1011.65,80.74
13.44,37.85,1009.78,99.13
25.33,48.6,1002.54,68.45
9.04,44.68,1023.14,90.73
14.96,39.31,1010.52,71.28
24.82,57.19,1007.82,71.46
10.19,37.14,1012.74,73.48
12.29,40.03,1017.62,89.64
26.3,51.43,1012.05,63.62
27.83,59.57,1011.22,71.05
18.26,49.64,1024.92,62.82
20.3,56.53,1020.27,76.49
23.77,61.87,1009.8,54.83
14.73,58.2,1019.45,82.48
16.25,58.86,1015.94,86.52
27.44,47.93,1002.71,59.44
11.49,44.63,1020.44,86.04
20.06,44.9,1008.79,70.06
23.79,58.2,1016.77,55.88
28.4,59.27,1012.03,59.75
21.04,74.87,1009.09,88.25
31.19,68.3,1014.86,39.1
29.34,71.98,1005.19,75.19
20.56,59.14,1016.02,68.59
30.27,64.05,1011.93,65.72
11.72,40.55,1020.74,86.22
19.21,60.07,1014.94,70.02
8.46,40.8,1023.57,81.27
25.02,60.29,1017.49,54.75
13.06,44.2,1018.95,85.68
20.82,52.84,1004.13,79.42
22.53,60.95,1015.12,75.1
28.31,50.05,1005.75,50.17
28.87,72.58,1008.69,79.34
7.77,35.77,1016.53,73.79
18.72,60.07,1015.81,70.55
16.73,65.94,1013.79,90.19
20.08,44.6,1014.91,36.27
14.67,71.14,1019.84,77.72
26.96,72.58,1009.23,89.62
16.65,56.89,1013.52,87.44
24.97,63.86,1018.64,52.01
24.96,70.47,1007.73,76.48
27.35,77.95,1012.14,74.14
21.91,63.76,1009.85,76.8
24.22,68.51,1013.23,74.96
8.83,41.26,1023.04,86.08
25.81,66.51,1016.53,62.19
21.04,47.43,1007.15,64.82
23.69,65.59,1010.85,88.92
6.91,37.49,1011.05,82.07
18.4,40.79,1006.18,92.36
23.18,51.3,1012.04,78.64
20.29,63.09,1019.03,76.07
21.35,57.76,1017.36,73.1
26.94,68.24,1010.49,76.58
19.65,45.01,1014.18,56.77
17.16,40.55,1000.26,72.21
18.59,65.06,1015.75,80.72
17.22,36.71,1013.77,67.92
8.6,36.66,1026.4,81.23
16.03,65.46,1013.96,87.56
20.03,62.26,1012.15,82.54
23.29,68.51,1013.19,77.81
20.79,50.59,1017.75,73.35
18.83,63.91,1010.8,96.18
10.19,44.63,1020.58,91.64
15.48,53.82,1016.1,64.77
12.59,39.72,1017.76,61.14
20.94,68.12,1012.43,78.2
26.34,69.45,1013.87,54.15
21.84,45.09,1013.94,46.11
14.22,45.01,1014.17,70.14
8.82,34.69,1026.81,82.54
28.75,57.55,1004.77,57.55
18.4,43.96,1012.4,77.81
22.21,69.71,1009.69,96.85
15.54,39.31,1009.69,71.19
19.04,43.43,1009.25,68.74
26.47,63.13,1013.72,79.4
27.66,59.21,1013.12,51.58
24.94,63.94,1012.72,73.71
10.25,37.14,1013.14,70.73
16.87,52.05,1012.7,71.63
20.98,47.43,1007.39,68.15
14.49,41.16,1000.5,82.17
23.04,74.22,1009.52,90.93
9.68,39.61,1015.63,74.5
7.19,39.37,1019.67,70.77
17.12,49.5,1014.79,87.03
20.53,65.06,1016.69,73.47
26.0,70.47,1009.61,74.66
10.17,41.46,1020.01,84.86
24.29,57.5,1014.85,67.28
10.33,44.92,1025.34,85.67
13.83,41.49,1020.11,87.29
23.0,49.5,1014.15,66.68
23.48,49.16,1002.7,70.22
31.09,74.22,1007.56,46.36
29.17,67.45,1014.1,46.85
27.82,52.84,1006.23,52.18
12.05,48.04,1009.14,100.13
23.67,72.24,1011.22,90.45
28.61,68.12,1012.23,46.45
28.53,66.51,1015.9,40.68
16.14,54.3,1017.93,65.68
15.09,43.13,1015.71,54.36
21.69,69.94,1010.7,80.8
8.27,35.77,1015.3,73.36
13.36,39.64,1010.3,93.26
21.29,51.43,1011.31,90.12
23.95,73.67,1007.32,87.67
23.39,69.13,1010.99,90.66
13.93,44.21,1022.26,82.4
16.61,43.77,1012.25,77.23
7.55,43.65,1019.09,61.71
27.96,49.16,1004.8,35.64
25.61,47.43,1008.62,54.51
28.62,68.24,1010.15,69.31
10.45,40.71,1015.68,81.48
28.37,63.31,1013.18,49.02
22.0,51.3,1012.87,85.79
10.54,41.93,1016.64,93.52
25.9,71.73,1010.18,74.83
30.18,68.24,1009.31,64.06
16.55,39.64,1009.07,77.8
19.78,63.09,1019.01,78.39
6.22,38.68,1017.87,69.41
30.42,67.69,1006.23,54.19
20.13,43.43,1009.75,66.16
30.04,67.25,1017.57,38.14
21.89,63.94,1019.55,55.09
25.08,61.02,1010.01,73.21
27.04,69.98,1008.5,75.41
18.9,60.07,1016.02,71.38
23.24,63.76,1010.1,79.16
12.83,44.88,1017.86,87.88
22.98,51.95,1006.83,74.92
25.53,59.57,1010.65,82.04
24.35,59.21,1018.21,54.46
16.63,43.77,1012.25,75.09
10.12,38.38,1018.22,85.93
19.82,46.63,1013.17,87.1
22.65,57.85,1012.6,68.52
15.42,39.82,1012.89,83.54
11.77,40.71,1024.55,72.49
21.92,66.54,1012.49,79.82
15.26,41.2,1016.0,76.06
28.07,68.08,1013.13,44.67
15.45,45.0,1023.63,70.74
22.23,46.93,1013.09,58.02
29.12,67.32,1014.21,48.8
11.95,40.69,1015.62,85.34
21.79,60.93,1006.44,87.68
17.9,58.33,1013.6,85.81
15.37,50.59,1019.02,98.2
23.74,49.21,1012.78,42.5
19.41,64.45,1009.44,64.05
8.01,40.46,1019.42,76.15
25.41,48.06,1013.12,46.52
17.8,46.48,1007.27,81.31
25.52,71.73,1009.91,79.55
19.76,62.1,1020.07,73.55
12.15,38.78,1013.34,95.05
18.37,51.86,1018.8,74.3
28.06,70.04,1009.89,66.07
19.77,65.06,1016.22,74.95
5.17,35.57,1026.68,79.86
11.4,52.75,1023.31,75.7
30.56,71.98,1004.74,58.77
10.66,41.93,1016.12,94.16
30.3,69.51,1011.8,50.43
22.61,54.42,1014.74,75.87
14.28,37.2,1013.96,82.71
9.77,39.04,1023.73,76.06
23.27,64.15,1020.98,71.18
22.32,70.47,1010.97,83.16
16.38,45.64,1020.47,89.28
15.31,52.75,1025.21,55.22
9.61,39.04,1023.45,75.66
22.79,68.63,1012.99,55.78
19.47,50.9,1012.77,77.33
22.21,61.5,1008.34,76.22
21.5,44.58,1016.87,57.58
13.91,44.58,1021.36,78.98
25.52,71.98,1006.89,86.94
23.83,49.21,1012.93,46.79
13.67,41.48,1017.51,63.54
10.06,39.61,1018.22,70.22
16.36,44.88,1018.34,76.0
14.24,44.84,1023.6,94.06
17.5,42.23,1013.37,86.87
4.44,38.44,1016.14,75.35
28.06,68.24,1010.27,69.72
12.24,40.96,1023.52,81.09
18.06,52.08,1003.73,100.09
12.57,43.8,1023.2,56.85
25.16,54.2,1012.69,58.02
27.91,72.24,1010.74,70.8
27.0,73.17,1009.82,64.43
15.95,49.25,1019.04,88.51
25.06,74.33,1014.05,69.02
15.06,41.85,1016.78,88.23
23.25,70.32,1009.28,86.52
17.98,59.15,1012.09,83.03
25.94,77.24,1007.97,84.82
24.61,62.39,1006.39,79.08
13.86,50.59,1019.2,97.22
20.85,56.89,1013.15,68.22
14.65,44.84,1023.39,87.76
27.1,52.84,1006.28,53.85
22.27,48.98,1014.47,49.33
22.07,70.72,1010.52,82.96
24.87,58.33,1013.76,54.55
26.08,57.32,1012.2,47.06
10.8,41.62,1012.84,93.84
9.48,40.8,1023.82,78.98
26.72,65.61,1014.41,52.01
23.69,71.97,1009.62,93.03
11.77,40.0,1021.08,85.08
6.99,35.19,1019.32,68.95
28.43,63.31,1013.44,49.99
16.58,46.18,1010.4,96.29
34.24,74.67,1016.24,25.56
9.08,36.18,1020.24,68.37
8.34,40.72,1023.62,83.75
14.64,39.31,1008.84,79.3
18.23,62.26,1011.48,91.35
17.38,43.14,1011.09,61.9
17.55,45.87,1008.07,80.98
16.75,36.99,1006.42,87.18
16.65,46.18,1010.6,95.69
29.25,69.13,1010.27,67.35
29.16,73.17,1010.96,67.77
19.46,60.07,1014.81,66.61
15.19,41.43,1011.34,89.67
25.13,57.69,1007.43,78.43
25.87,57.32,1012.06,44.13
15.5,39.16,1016.24,78.13
28.99,68.24,1008.75,66.57
23.56,49.16,1002.54,69.07
21.48,47.43,1006.88,63.54
11.49,44.2,1018.79,91.14
18.63,45.87,1007.98,79.9
20.32,39.72,1002.0,51.71
18.27,65.94,1013.09,84.72
19.7,52.84,1004.86,89.72
23.63,60.37,1005.0,81.66
10.22,37.83,1005.94,93.53
19.22,65.06,1015.05,82.5
4.04,35.47,1017.51,87.35
16.64,39.64,1008.7,81.79
29.88,68.08,1011.14,55.78
19.62,52.05,1012.09,50.02
12.65,44.03,1007.13,85.23
13.21,40.03,1018.12,82.98
31.95,70.79,1003.8,55.25
14.18,53.82,1016.9,64.57
15.33,42.28,1008.19,66.15
20.84,65.06,1016.88,71.93
18.96,44.58,1016.66,71.95
11.87,36.43,1023.42,79.5
9.78,52.75,1022.97,78.31
24.08,49.3,1003.23,70.42
24.19,58.95,1017.78,58.78
31.85,68.3,1014.76,47.06
25.45,70.04,1011.2,82.48
23.57,70.04,1011.06,82.79
14.82,40.0,1016.32,66.3
26.43,75.33,1004.09,86.48
11.92,40.55,1016.91,100.07
9.65,44.68,1022.9,98.08
23.2,61.02,1009.63,79.45
12.41,39.28,1017.08,87.02
30.55,68.24,1009.43,63.84
21.09,67.07,1004.38,89.01
16.52,53.16,1014.68,76.82
23.46,57.85,1012.7,65.54
29.32,71.29,1008.34,51.51
12.16,40.81,1025.79,70.97
10.22,39.64,1010.72,63.05
28.86,73.18,1012.46,68.8
14.82,44.58,1020.13,74.88
26.45,73.5,1010.31,74.33
21.22,59.15,1014.68,59.71
26.77,74.22,1008.87,74.68
9.05,40.0,1015.48,80.91
25.77,71.37,1008.88,78.96
30.7,67.69,1005.92,51.58
15.96,41.66,1011.93,55.47
26.04,72.43,1006.82,84.88
30.76,59.57,1010.66,61.76
16.14,44.63,1019.44,47.85
17.35,47.83,1006.71,80.57
23.95,60.37,1004.96,79.48
19.07,49.69,1007.22,76.79
15.24,48.6,1007.08,86.49
24.67,49.5,1013.62,59.42
13.7,45.64,1019.18,92.66
20.14,65.06,1014.81,80.01
15.92,41.79,1006.24,79.42
15.79,58.86,1015.85,91.91
14.85,38.91,1014.48,60.98
28.61,52.84,1006.0,45.73
14.95,43.52,1022.43,94.75
17.47,63.31,1015.28,88.22
18.59,41.1,1001.93,58.16
20.15,39.72,1001.85,59.32
6.43,39.61,1017.51,83.8
23.48,73.67,1007.07,88.49
8.02,39.04,1018.49,68.07
8.91,43.52,1022.78,98.0
10.71,41.93,1018.23,90.88
31.49,69.13,1009.33,53.9
10.45,39.69,1003.92,89.45
9.45,41.4,1027.06,87.35
22.7,66.44,1011.19,68.36
23.86,45.87,1007.71,48.73
16.64,48.92,1011.55,78.76
26.12,70.47,1009.93,72.13
18.11,52.08,1002.51,100.09
31.24,71.98,1004.66,57.17
16.29,53.82,1014.97,73.15
22.54,63.07,1011.71,81.64
12.52,40.24,1020.45,97.41
20.96,69.48,1011.04,82.63
21.53,70.02,1010.33,95.95
27.63,64.96,1006.3,75.38
25.77,68.08,1010.99,73.58
26.12,63.94,1017.97,44.81
25.39,70.36,1006.76,73.62
19.69,39.72,1001.49,60.34
28.18,71.85,1008.78,82.88
12.41,45.87,1004.78,80.02
24.85,71.98,1005.97,95.09
17.29,44.63,1019.6,41.98
30.19,66.54,1004.39,61.43
24.96,68.12,1011.27,70.22
30.93,71.85,1008.63,58.47
6.15,40.77,1022.42,88.57
19.67,59.39,1014.07,77.67
17.3,47.45,1010.29,87.13
24.17,71.25,1003.9,90.36
7.29,39.37,1019.24,73.46
25.48,58.95,1017.02,51.16
31.1,68.51,1012.99,54.3
19.65,42.23,1013.04,75.9
24.87,60.37,1005.48,76.21
7.05,43.65,1018.41,72.36
25.71,71.73,1009.72,75.29
23.09,69.13,1010.93,90.07
23.78,49.3,1003.3,76.56
14.16,44.58,1020.75,77.42
29.66,59.22,1013.25,61.2
32.0,73.17,1009.94,40.48
23.92,66.54,1009.93,62.37
22.79,69.13,1010.87,91.47
21.39,51.3,1013.39,89.05
14.92,46.18,1014.21,98.82
23.84,49.21,1013.1,44.72
20.51,68.08,1012.73,78.05
7.17,41.92,1031.97,83.86
8.05,40.62,1018.16,73.67
27.53,72.58,1009.13,89.06
28.45,52.84,1006.18,43.16
15.41,42.44,1012.6,86.74
13.55,40.1,1015.7,86.68
13.93,44.47,1025.35,81.54
9.53,38.18,1018.43,75.33
23.82,63.76,1009.8,68.94
14.2,45.51,1015.36,74.85
22.05,63.31,1012.39,76.95
20.86,57.32,1010.24,76.64
26.17,70.47,1010.25,68.96
30.26,71.77,1006.24,58.98
11.54,45.0,1022.77,80.79
14.42,44.88,1019.35,59.17
23.06,56.85,1012.5,64.03
7.84,43.52,1022.23,96.51
22.79,50.78,1008.65,58.39
21.96,48.78,1019.56,85.05
26.2,71.73,1009.99,74.99
19.92,63.31,1015.02,82.71
21.54,66.54,1004.99,92.87
14.93,43.02,1012.11,45.56
18.28,44.71,1016.99,33.71
20.34,69.45,1012.76,91.05
25.0,59.43,1007.84,68.91
30.33,70.32,1007.75,52.49
24.43,65.18,1012.57,77.83
13.66,45.0,1021.97,79.04
16.1,36.71,1013.58,74.41
10.72,45.0,1023.22,86.95
23.48,72.99,1009.61,88.16
22.72,69.13,1010.81,92.43
12.65,44.0,1023.03,88.73
24.31,63.86,1019.47,58.54
23.79,50.16,1005.32,75.82
14.1,48.92,1011.6,84.39
24.85,70.09,1006.56,70.09
22.71,59.43,1005.68,83.52
23.69,73.67,1007.19,86.73
25.31,74.33,1015.04,79.88
18.24,59.15,1012.0,84.4
27.89,73.17,1009.85,64.22
12.19,40.75,1015.13,88.98
15.81,54.3,1017.8,68.45
26.2,65.18,1011.42,47.82
16.39,41.96,1011.7,94.85
3.91,35.47,1016.92,86.03
7.91,37.8,1020.59,61.0
29.28,74.33,1011.66,72.37
25.77,73.68,1014.18,87.53
19.14,56.65,1020.84,82.97
10.37,39.04,1023.95,81.93
21.31,49.39,1020.18,71.35
10.73,44.92,1025.1,85.4
24.23,58.79,1009.8,75.75
15.11,45.01,1014.35,65.03
16.51,41.79,1007.1,74.03
24.22,49.82,1014.61,66.82
24.92,73.68,1015.12,93.68
30.26,72.58,1007.0,65.51
6.93,38.68,1017.61,61.28
31.46,66.54,1002.86,53.75
27.5,68.24,1010.38,73.44
16.02,71.14,1019.75,70.42
22.83,70.79,1006.36,92.07
20.89,70.32,1011.22,89.68
23.09,70.47,1010.76,79.89
22.75,70.94,1008.03,81.95
27.38,70.04,1011.18,72.26
25.71,66.05,1018.58,66.23
17.84,52.08,1006.65,100.09
25.11,67.32,1014.49,58.39
20.79,57.32,1012.47,70.09
20.51,42.23,1013.25,71.83
22.88,50.23,1016.11,63.77
14.03,44.88,1019.6,57.63
10.93,39.16,1016.54,90.56
22.65,60.93,1006.43,85.13
26.72,56.9,1007.12,58.54
23.62,45.87,1007.75,58.69
23.36,65.18,1012.35,78.09
7.94,43.65,1018.75,59.45
29.6,71.94,1007.07,62.65
7.8,43.65,1018.92,60.77
10.51,39.04,1023.95,85.35
29.46,71.94,1006.96,62.26
23.49,73.18,1012.4,90.05
23.58,49.3,1003.8,74.62
27.69,69.98,1008.52,60.93
18.84,67.32,1012.63,81.89
22.35,54.42,1012.46,75.01
23.83,64.15,1020.93,63.86
20.94,44.58,1016.98,59.65
14.22,44.99,1012.0,75.28
23.07,70.47,1008.64,83.37
22.91,66.44,1011.23,63.43
29.73,67.25,1017.64,37.79
13.89,41.49,1020.02,86.47
21.43,63.94,1017.28,57.49
17.0,49.78,1005.32,100.1
30.88,67.83,1008.97,54.99
30.9,69.4,1003.53,66.69
18.14,43.56,1012.83,47.1
23.76,61.5,1009.15,68.52
6.94,39.61,1017.74,81.43
29.01,70.04,1010.02,57.35
23.4,65.06,1014.32,67.38
29.29,72.58,1007.39,72.85
27.79,71.85,1008.95,87.35
10.03,40.96,1024.57,91.1
28.88,71.98,1005.37,74.24
26.93,75.23,1010.19,62.12
23.38,65.06,1014.12,59.36
28.91,58.33,1013.84,39.72
13.99,45.0,1023.83,77.92
19.31,60.07,1014.86,69.37
12.0,39.96,1011.73,77.77
27.84,71.32,1007.72,79.25
14.84,42.03,1017.47,79.27
13.79,45.08,1025.02,84.36
23.17,62.39,1008.04,89.42
16.2,65.46,1013.97,89.84
25.96,68.08,1011.34,71.57
18.91,45.01,1012.9,59.81
18.8,39.72,1001.24,63.8
16.34,41.16,1006.36,75.52
21.16,45.38,1014.65,73.06
10.59,37.5,1013.14,81.56
20.06,62.1,1020.21,72.21
32.32,67.9,1006.08,37.93
15.75,39.16,1016.31,77.99
30.39,66.54,1002.7,59.15
31.42,69.13,1009.34,57.16
23.42,73.17,1012.07,88.39
16.01,65.46,1014.0,87.68
32.07,71.29,1008.43,44.95
31.92,69.13,1000.77,58.91
31.23,72.58,1006.61,60.8
12.57,39.16,1016.53,88.91
28.55,74.33,1011.77,73.34
23.28,69.51,1013.31,53.0
8.93,40.46,1019.03,71.0
15.72,43.02,1011.98,45.74
23.8,48.6,1002.43,67.32
20.87,63.31,1012.27,79.51
25.31,61.5,1009.31,63.31
29.71,73.18,1012.35,63.06
15.15,53.82,1016.34,62.59
10.29,40.0,1021.46,90.6
19.69,59.14,1015.99,70.33
23.04,57.32,1011.23,64.27
26.44,71.77,1006.68,81.45
23.25,51.86,1013.54,78.34
13.21,45.87,1008.58,85.66
10.16,41.55,1005.69,58.04
25.04,65.48,1017.66,57.08
12.24,44.92,1023.74,88.21
30.85,67.45,1014.53,32.99
17.35,39.72,1003.0,64.62
19.12,45.01,1014.0,59.95
17.98,56.85,1012.28,84.52
22.43,63.76,1009.84,75.27
13.61,38.47,1015.1,54.98
29.96,67.83,1008.0,44.05
23.74,62.96,1019.65,63.39
26.41,60.93,1007.16,66.02
14.44,40.8,1025.05,56.59
22.9,49.3,1003.45,80.95
14.77,49.15,1020.56,80.27
15.43,39.16,1016.44,79.8
24.35,66.49,1012.48,62.12
32.92,69.05,1000.74,39.61
20.12,65.94,1009.93,76.24
30.07,70.04,1010.84,55.74
29.15,69.48,1008.68,55.78
15.69,44.6,1014.06,61.51
29.63,66.75,1018.08,58.46
24.41,73.67,1007.39,86.92
24.26,69.51,1013.43,53.23
26.11,52.36,1013.9,59.62
15.8,41.2,1016.08,77.83
17.51,68.28,1004.36,94.87
14.09,43.99,1021.02,94.39
23.03,68.08,1012.63,70.37
24.73,71.14,1009.07,68.87
27.19,64.96,1006.71,73.99
25.13,51.95,1005.42,62.05
13.43,40.1,1015.82,87.9
22.49,71.29,1008.24,75.8
6.45,35.77,1018.86,67.84
23.19,60.75,1008.33,82.0
11.08,38.16,1014.45,74.99
23.33,72.99,1009.33,89.41
23.75,66.54,1004.41,85.44
28.31,74.33,1011.89,69.77
17.36,52.9,1015.42,69.97
24.19,68.94,1007.37,70.83
9.75,35.76,1019.88,62.31
20.07,42.23,1012.86,74.11
23.46,72.43,1008.0,90.55
23.3,52.84,1003.97,72.16
26.47,69.51,1009.51,65.02
7.65,36.3,1016.5,65.51
18.26,59.15,1012.04,86.01
18.43,44.63,1019.76,39.99
24.59,60.37,1005.31,76.81
26.55,69.45,1013.88,55.39
13.87,49.83,1006.76,89.14
18.91,56.9,1006.98,84.07
22.24,69.23,1011.83,79.37
8.36,40.71,1026.34,82.76
16.45,63.31,1015.96,83.97
10.46,41.06,1021.41,82.34
10.48,40.0,1021.35,88.52
5.09,42.85,1013.78,91.34
15.28,48.14,1012.55,69.65
7.64,40.81,1026.67,95.24
24.39,71.85,1009.73,72.24
13.83,43.22,1010.62,70.8
25.94,60.75,1007.22,64.76
10.81,45.0,1023.45,85.89
13.32,44.9,1007.72,78.64
10.23,43.72,1011.18,97.93
16.27,56.89,1013.74,84.36
29.3,70.04,1010.95,61.23
25.7,69.45,1013.86,56.91
10.03,41.79,1020.35,66.42
27.37,72.58,1008.16,79.94
26.71,68.3,1015.07,62.7
12.93,41.39,1018.5,80.28
23.0,60.37,1005.34,83.73
25.3,59.43,1009.15,58.3
19.8,49.15,1020.88,61.88
12.76,40.27,1006.58,49.34
30.78,73.67,1005.97,58.7
27.33,52.84,1005.88,56.16
26.98,72.58,1008.55,78.5
26.71,59.39,1014.24,66.45
29.83,71.98,1004.32,67.55
31.28,69.51,1010.09,36.85
22.59,66.54,1005.11,92.62
20.07,49.21,1012.34,56.8
25.54,49.16,1003.64,47.4
13.98,40.71,1022.72,71.83
10.68,37.92,1009.59,65.05
18.32,39.53,1008.15,64.85
22.03,59.43,1006.88,82.05
23.6,62.44,1011.52,78.12
17.14,40.55,1000.05,71.41
20.03,57.19,1007.31,81.69
10.35,37.14,1013.37,69.26
29.17,72.99,1006.86,64.92
9.68,41.06,1022.75,87.44
9.42,41.4,1029.99,88.41
15.47,43.13,1015.11,50.5
30.1,67.45,1014.23,39.04
25.21,50.23,1016.0,56.58
24.52,56.85,1012.59,54.47
15.92,39.16,1006.59,71.32
15.93,52.75,1024.57,58.71
24.6,75.23,1012.04,76.77
13.9,42.86,1030.82,71.89
4.83,38.44,1015.35,72.94
10.77,44.78,1012.87,84.16
9.0,39.18,1024.38,84.91
10.05,40.46,1018.71,67.38
26.06,58.59,1012.41,55.22
25.35,72.99,1007.65,84.09
21.23,68.08,1012.82,74.57
15.63,43.02,1012.57,40.32
26.48,66.54,1011.61,51.9
29.9,64.79,1016.9,48.24
23.38,48.6,1004.45,69.19
21.6,43.43,1010.28,61.87
21.36,68.28,1007.6,72.37
12.84,40.8,1026.95,69.86
25.15,71.14,1011.68,70.33
22.8,73.17,1011.87,91.57
16.97,39.16,1005.7,69.13
24.42,65.94,1011.25,65.04
21.95,59.43,1010.29,74.67
6.37,40.81,1025.98,91.0
26.6,61.02,1010.26,66.16
13.3,37.9,997.41,91.51
21.7,70.32,1009.12,91.3
14.6,39.31,1011.11,72.52
19.24,56.89,1014.29,72.97
21.13,47.43,1006.97,64.26
13.97,53.82,1016.81,62.32
23.7,69.23,1011.73,73.18
27.99,69.89,1013.94,51.25
11.45,40.8,1027.74,78.6
15.33,52.05,1014.15,80.56
25.75,71.14,1008.33,77.12
28.05,70.36,1006.73,64.42
20.97,47.43,1007.64,71.18
28.54,71.94,1007.4,65.99
21.85,59.8,1016.89,75.28
29.06,64.96,1000.88,62.07
29.97,70.32,1007.44,53.26
25.41,68.94,1007.21,69.2
21.16,65.48,1016.99,72.79
26.02,71.94,1009.38,64.12
6.04,41.14,1027.8,86.4
26.45,74.33,1013.81,61.7
5.95,37.8,1022.03,67.97
23.92,73.17,1011.81,92.33
17.92,44.2,1018.97,53.8
28.44,67.07,1006.08,50.42
9.38,44.77,1020.41,85.26
25.16,68.08,1010.89,70.16
17.74,49.69,1006.09,80.7
25.41,65.12,1016.01,53.39
30.09,64.96,1001.29,56.04
10.96,37.5,1013.46,79.54
18.67,47.83,1005.12,82.97
24.14,60.07,1016.56,58.08
25.76,57.32,1011.93,43.61
22.1,58.33,1013.71,69.09
14.03,41.79,1008.07,83.32
